"gene_symbol","Interneurons_pr","Oligodendrocytes_pr","Medium.spiny.neurons_pr","Endothelial.cells_pr","Astrocytes_pr","Excitatory.neurons_pr","Microglia_pr","OPCs_pr"
"Mical3",11114.4341053565,8195.09093385151,16599.0167064434,10820.4668991236,4383.79216770571,15691.5718078023,3589.92031363084,9043.12636377652
"Micall1",1204.9200634497,7642.18400233391,102.041277056516,1883.5133053919,1045.6993068906,498.282851127616,880.561229967251,1205.56051627762
"Micu1",3428.61867338294,5902.55318450295,8135.19505182446,4527.21436869149,2911.35606042737,5634.75883787705,4446.47747,4939.51457333942
"Micu3",4192.95849447556,3946.36645820785,4524.3592580008,3139.04621030134,3117.12131563057,3835.34162816364,1940.95857934597,3842.57502766814
"Mid1ip1",59.8812328682826,172.011670474012,27.8972380540782,257.574303337803,388.866961698639,30.25509627,92.9085916226237,151.709945118353
"Mief1",644.524654004233,703.17873273215,596.885827458045,407.134223507545,774.898942951317,595.285562765034,638.924620757912,590.906038384918
"Mien1",1483.01791925745,1981.67802521683,1482.82899065019,1413.24082748628,1972.28642202139,1584.50485265788,1545.211306,1243.416118618
"Mier1",706.2743082,878.183232191027,724.290537224333,1335.16869719776,975.706101374743,744.922655330481,1260.18731917157,934.092596479268
"Mif",6889.81644119076,8317.930115,3542.81858982878,8161.2095173157,6846.11027243497,4813.87420539705,5180.30041579473,6969.194556922
"Miga1",103.777555212274,55.4997405454431,123.621994521053,66.9815794027126,54.6477932360021,92.0745546732174,48.5266431492705,80.04194713
"Miga2",739.50716118938,145.973960881156,404.184249353569,274.727004003079,359.051410717777,527.233120592464,167.889176474513,233.4788604
"Mindy1",430.280859210597,1982.41824765296,196.763117481471,1124.58175464452,874.246323899421,243.560339179987,497.999944597386,1636.78699218444
"Mindy2",2572.60691239663,1485.49961763391,1096.83001879038,2110.43767377152,2387.687309,2102.62376766526,2981.19620801296,2100.16263802035
"Mink1",2925.25694540547,8582.18184079682,8107.27184383036,2881.04571488685,4213.57377958511,4134.06506794659,2548.37377341005,2708.09349143532
"Minpp1",851.368376,547.242284660882,778.554819096504,560.1113371,586.380064717842,993.096088059031,709.236415970498,716.228705116929
"Mios",2181.57583393027,1683.78121568854,2550.35548345692,1683.310946,1661.6335234825,2262.08006945837,1594.434302,2964.93241516784
"Mipep",682.7333532,539.191230709203,1116.343804172,579.768364072595,584.115067784171,1067.46616926012,475.981587481115,602.433477902018
"Mkln1",562.231267308452,865.348674349891,578.963731089626,863.764295679798,1018.65759797989,600.827403309823,1263.37885225861,767.22936185115
"Mkrn2",845.202082541553,1146.61078193463,930.932017341597,1094.07036632282,761.544859721899,721.254341673495,965.798706353352,980.657620763707
"Mlc1",174.948153842065,770.62085420594,218.169443101957,1446.7402249079,42183.1506009143,202.476581076251,350.960435484991,602.442701193717
"Mlec",4718.24794284256,3719.72500301172,4903.45691918442,5764.64529525853,4110.44265704146,4540.36125564446,12077.6478536983,5554.38167464364
"Mlf2",2638.71879416242,2192.58166639708,3056.60745176464,2206.29202625371,2989.83455874198,2989.14219950022,1667.45320389442,2262.59570019401
"Mlh3",814.60400526411,1353.37584455259,1091.6152055419,1061.35634410573,1194.31448279196,764.265817660762,894.185346676383,1217.80882840475
"Mlip",133.596976815504,36.1562816218048,116.541740759075,52.2822516524557,34.2135404483175,489.127678011197,63.42736617,25.4489928254697
"Mllt11",107.214260710208,39.1764446710924,81.9382150401517,54.4297368032399,34.6514247913822,114.839924150916,53.5071022996626,45.3415490430887
"Mlst8",1791.50328463794,2274.21465917892,1665.01329890483,1667.84256241311,1869.60098859329,1638.43927386159,329.827449878986,2418.19368773471
"Mlycd",2201.61974940614,1304.1973554172,1759.32988963814,3446.17023100257,2402.30137820541,2031.96460461481,2709.37837748591,1754.88665460905
"Mmaa",324.105228488354,190.285387907407,429.082315098725,280.475847531122,167.933702165237,421.857595507274,190.502199731761,211.057311685333
"Mmab",1622.4452716712,693.237947711907,1658.34287751628,1249.49652104988,2351.91005739076,1291.69840089859,890.426986574029,1020.98986880724
"Mme",75.54508947,22.0735088936729,310.1285547,18.4926527438504,8.32956258792803,14.8233507056314,27.4377636858231,11.9356424612608
"Mmgt1",552.896764079584,965.701248447852,469.356418225093,503.200134759684,688.638638000562,411.470577521682,498.352094709528,965.118939434819
"Mmp17",37.3908316302877,23.8512960823571,69.75217135,27.0310827580277,13.7890804211684,69.2180421843118,23.5809238279847,45.8082168691525
"Mmrn2",0.000534904,0.000288249,143.257866318285,12824.3590398104,0.000930617,64.47214064,0.001389552,0.00163369
"Mms19",3074.21231822354,3345.81334361638,3005.69912891117,3859.21506235478,2801.93837060568,2898.05162038612,6638.41285614471,2943.70151329241
"Moap1",109.167972685381,28.8324940558096,55.4704228651084,29.7326820543219,41.7996409387885,82.1532595358634,74.1680017946347,55.2510166904212
"Mob1b",1464.47718799963,1212.09742859016,1723.22419553637,1326.50935593958,1304.379665087,1589.99031304071,1983.58856211616,1481.45781304015
"Mob2",1087.9039922346,1397.23914269403,696.455022335861,1792.22786514164,1014.71405522073,1007.05162773995,1253.9271438647,1407.520784
"Mob4",3692.01084117534,4579.8605558395,3674.91431243375,4685.36341239155,3775.69000252047,4051.20190929426,4625.06108411668,4875.15045270464
"Mobp",427.759179673567,64031.5407031011,346.055024670815,3962.88364173134,2189.31607144087,860.413733006985,917.19271146469,2438.02553143146
"Mocs2",105.941686590092,66.1813915773845,88.9794700937657,106.66620957329,299.867694638633,95.65922334,93.8664307904864,118.506298767298
"Mocs3",1706.28360524976,2541.4222911762,2207.07410727333,2152.3342648733,1202.74811646888,1837.3803021353,2445.47690096508,1123.73239385732
"Mog",212.389707902505,50798.1478662827,187.704218831568,1266.42912244175,1500.98338921961,507.141502230345,513.1698381079,1700.23911148503
"Mogs",2257.20397963344,1361.80662065413,1517.98209559835,2848.80770845112,1629.59042637511,2003.60474506252,2309.11416988972,2589.68258104903
"Mon1a",216.5600199,276.908994473916,156.741539782072,219.873180639428,224.584068827298,189.579685424253,190.892299261694,198.098746223769
"Mon1b",257.086269975405,411.570215403584,195.734407808298,205.935139768705,240.597695439372,188.229751006807,631.8316166,306.547787268337
"Mon2",3489.54536243318,4204.48337209124,2677.62868289892,4631.126209,2879.1905002041,3501.45371402118,5329.83996471877,3409.07424590944
"Morc2a",15.9383488736107,10.5545887580621,15.6883941233213,21.2141862236247,12.0553676121176,16.6817572605571,19.6519339866076,9.31044287959658
"Morf4l1",1502.066459,1767.69238555924,1572.35404900687,2091.49570255728,1306.24604099403,1324.78123394598,1952.76013195955,1435.98528546533
"Morn4",107.117167370163,78.8740371571374,102.546696059485,32.1526480587093,46.1442882421205,103.199918838443,42.3596368309217,66.5966019380492
"Mospd2",802.074342331795,1029.26500703605,1295.02323884179,1946.93258047736,827.501392871581,830.242272466764,1364.20156979118,752.6749198
"Mov10",128.734711633421,22.0920121398145,440.091090512289,447.930509615885,137.272645283976,442.852980557511,420.801609851917,551.482219081846
"Moxd1",871.48042485383,21.8891907703156,16.5315194366886,145.360198115916,11.5667038703021,62.4518503506148,1.55853419946275e-05,40.7102760840982
"Mpc1",1010.93175494125,986.342008040222,917.3370218549,820.380581056855,920.149951073474,908.117263960364,964.734545384173,549.128581032108
"Mpc2",4374.75423748016,3086.11252877779,2653.07062923527,2740.02268782987,3268.53578120137,3498.55885657194,2918.88888851148,3693.89824344319
"Mpdu1",1131.011356,1686.42822486171,1003.2381903393,1621.86620639454,1981.11846243042,822.7818287,1572.64638752817,2349.94663697379
"Mpdz",5700.93671531105,4296.23124624684,994.479028556002,6124.79152018529,2894.06554720444,3586.89551453042,663.671246127742,4845.07228966497
"Mpi",15289.9004161393,6021.2460790571,13542.5363465618,6248.95122722344,6411.49834217764,11922.41491806,21570.4601099153,8938.19990231146
"Mpp1",10444.8335182264,5071.00950068905,9101.84945747986,11273.1733354823,8359.749797,8500.72252339306,8922.12350795894,8932.34257570863
"Mpp2",11985.7486941923,12751.7225290931,9960.91245275485,9159.49346917247,6839.024776,14649.8473163353,4118.52553342019,10435.6661885352
"Mpp3",7728.3597117732,2082.73644516716,18220.8565296761,4410.9882888019,4200.98744265498,14591.6885058882,2401.10563429077,9577.51696533793
"Mpp7",419.031154246084,337.284231410853,2188.85622913267,795.43520322294,314.30568945562,259.480683585236,513.327661681237,443.566945952417
"Mprip",9065.23027856012,6890.08602060839,18800.9777321239,17513.4500012681,7029.69146003973,12206.2822277395,5797.70092483368,7393.79005918303
"Mpst",3820.75455305311,14491.0336918274,2728.09895084777,3846.70365463007,16820.6020828134,2447.36998058603,5459.88263980024,5405.15728157353
"Mpv17",652.818733776704,815.782073776088,281.423784248885,835.561142066782,860.256187507093,627.864348446741,525.638075072164,1231.95387947658
"Mpv17l",429.257057805423,388.980108776286,452.672069945443,271.78763198054,492.131859291149,456.965158081701,311.795062822111,267.06201580716
"Mpz",0.002343217,0.00126271,2500.01704245885,0.0101832301743868,0.004076689,129.621799249227,0.006087111,0.007156589
"Mras",3241.60472917554,1567.97985432646,4703.16264805552,2692.80292865509,11004.0276289043,5233.05384183617,4121.420026,3836.92299804371
"Mrc2",15.1195397348039,7.22326962473765,7.38756345175439,1930.87003174178,27.7759499141612,12.9721062891929,170.577610166038,9.45595800311025
"Mrgprf",8.81480745117496,9.75179010481844,4.0464422051773e-05,1691.26080840362,68.8158512344457,2.38300458529578,0.000129002,0.000151668
"Mri1",1108.82690149394,340.937565617886,721.365874569589,633.287363511315,630.588258404475,1050.34553798094,643.6500797127,956.95965402089
"Mrm1",106.9322142072,65.5711021692559,22.3472582933867,41.6272045206397,87.1209301968825,73.5930496697402,104.231876489335,62.17015682
"Mroh1",424.85120706124,122.369349296332,59.224291018351,123.104799771892,256.401420262944,204.302135061807,310.175505215973,199.089443350958
"Mrpl1",2587.58950873627,2467.45306365816,3497.23603935723,2520.38547605341,2508.471761,2777.71098045161,2773.180068,1909.0302799392
"Mrpl10",1545.91264266946,2686.02192404081,1530.60949663933,2993.11700760916,1893.35406614505,1102.164883,1653.29797647512,1978.99704684589
"Mrpl11",2820.91696594452,2289.7973875049,2482.857643,4209.49146822794,2498.09843579241,2492.99760181728,3323.73352135784,2676.11729153891
"Mrpl12",4736.30315013354,3263.33828263482,2552.6661492171,3533.55899692309,4251.79341970751,2856.97281015902,3684.60752024416,2168.85203190968
"Mrpl13",2895.74685325965,2159.35245756236,2720.58260204379,2050.41769632366,2480.10374319162,2625.79415987815,3182.90761593795,1882.31563143768
"Mrpl14",1247.5757466555,1439.05871158729,759.967764869876,2785.95166088435,1013.21654137097,1135.37990290605,2672.96386674495,1399.86841
"Mrpl15",2757.9572622143,2588.71220527922,2783.13164244771,2679.53203881983,3198.59718664775,2497.76638686598,3343.69015079534,2642.69704525694
"Mrpl16",898.861258560834,2348.93875349633,927.1968875,2858.20724507975,1224.65659264866,890.994483108795,2240.35091341894,1599.56895929152
"Mrpl17",602.919214895795,502.136325716627,444.697515123281,872.575702457011,592.5487452,406.574936740933,607.755161587358,697.967461184326
"Mrpl18",168.412839374464,159.997890364963,133.445299937236,136.700956856427,321.613021880773,120.376445066679,98.2411271068841,173.764472530721
"Mrpl19",1557.85608204086,1125.4989259748,1801.59381100361,870.181393510787,1323.73649461878,1447.51771842018,1160.13049062619,1357.55956060256
"Mrpl2",585.97904100332,519.2723447,441.196865823355,653.317520935271,412.369075595142,493.152178244244,362.675154541857,564.998817
"Mrpl20",613.398317739466,753.58618417132,527.130936616025,849.933577438116,680.701947914611,574.560946006989,731.650577992627,518.333031293384
"Mrpl21",214.228993419259,101.408785999722,151.105409004125,85.9490090163268,128.90334171293,175.3561716,116.077263525763,145.718256697439
"Mrpl22",2022.21964887578,1566.54946252514,1284.63302561193,1422.01314216821,1636.59608763309,1648.30480415869,1682.584686,2339.75707449094
"Mrpl23",1470.66002449794,1704.847080105,1395.55033407598,1680.68125711341,1098.81947800658,1206.17845094348,2282.64579188974,1877.47594434667
"Mrpl24",1694.75470631453,2342.68874728788,2186.74558234252,2110.60764580368,1870.60010320446,1709.31008967814,2992.96266934285,1824.90922843478
"Mrpl27",239.369132889084,319.254850569804,199.750604106021,300.63548501888,262.561554788106,186.559874340676,165.645097166382,299.713262339083
"Mrpl28",2137.44141636273,2088.56780912514,1957.79767462873,1772.91749757072,1900.33813588835,2037.00852139638,2319.61397479116,2823.30229875573
"Mrpl3",2795.62391102631,1742.70897306795,3239.37879491404,1457.89390798975,1280.67224534246,2994.97505463945,1601.78726777482,1372.811724135
"Mrpl30",246.765728365996,230.063593584271,231.997395652504,235.744953783602,259.60847646072,239.530646520422,254.579903102768,247.699074352904
"Mrpl32",199.022022974443,205.008080246726,153.862169865732,217.963248760265,193.20856199206,171.183940546137,188.94826967057,233.971486801528
"Mrpl33",226.192805099533,261.176584726726,190.823141243039,339.687616543495,258.126006644984,188.3773987,263.956733381181,274.69319854215
"Mrpl35",138.714724877708,127.649109816465,164.308597364307,133.093749577485,142.388647697584,141.561700792884,121.869505702405,155.728197944791
"Mrpl37",1902.87314697848,1501.42113417066,2489.06235655119,1460.25355237286,1618.24328563334,2031.82212986053,2918.22197058948,2047.50572116377
"Mrpl38",2807.10197449227,1284.41043443943,2099.37179934991,1943.11850986995,1559.82793699491,2551.63588906429,1313.72150676398,1482.65649191357
"Mrpl39",3664.9567541409,3402.77959078775,2573.93861863176,4816.56466512227,3178.3049608754,3042.93002485471,5020.65234006632,2023.74378265943
"Mrpl4",871.13216561986,608.237175976391,803.028101848335,621.776901902162,662.964779665054,786.800595249087,508.528542055724,738.683126573387
"Mrpl40",1135.706803,1286.6245731285,1005.0418903373,1287.47514027376,1226.35759067843,977.391949489573,951.269371821396,1123.00389215268
"Mrpl41",1275.06530783802,930.4682601,1242.90723183405,641.349109402481,690.415264239683,1729.16823210138,484.209849657561,520.4206325
"Mrpl42",1318.69017903061,844.007262272505,739.092454382629,945.988235213973,1017.90636801253,719.053687887264,1218.46866850598,844.507097280752
