"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Fam8a1",42.6991580207549,35.3121316733865,44.0974117398232,18.8284352412172,39.8368462039897,38.868639629092,34.5491816217196,28.8397556238375
"Fam98c",182.677823072467,104.692841031159,222.728758933499,162.908034490158,69.5941636806836,194.819696412729,280.740865911939,116.972343259565
"Farp1",194.251895951727,38.1223762778176,18.0246842253607,149.314263482631,839.057173077802,222.237227332506,29.1457530147809,247.996538654446
"Fasn",193.189442661817,483.054966572478,183.720170111291,284.008625460518,905.058871748816,210.449844747911,164.420122059196,465.550337372006
"Fat2",0.000596105333333333,0.000321228656115299,0.000485732867118095,3109.30762176293,0.00103709433333333,101.888313785671,0.00154853833333333,0.00182060966666667
"Fat3",33.3719939417097,13.84125718,121.057662964818,20.9783605009633,42.9867036476842,81.43441935557,28.3983953100729,44.5970928615064
"Fbf1",293.936471862152,117.789444400964,391.066589824171,125.675235750995,214.339383746257,306.811315388854,121.774422870003,214.923870347636
"Fbxl20",61.5985702972461,61.4171304365253,70.9338813542997,53.2487572444763,53.6727234001542,74.2697361033189,111.03717768551,64.2269561717394
"Fbxo10",81.7276663081016,34.6823577202576,109.046560520796,164.917170929134,60.0149689313449,98.7294685172061,31.5386416548679,103.989878878986
"Fbxo2",133.558648194879,299.698907148846,64.053997888831,123.679439745101,742.547291324205,113.955576254209,79.5750071332812,162.009081712628
"Fbxo31",81.5720823574373,73.6007803000233,107.360880561486,66.75357347,55.9518547023112,109.993707126523,55.2210954751803,62.3236642217217
"Fbxo4",138.869534531942,411.8805703,214.044392139764,716.055121,457.0095643,168.305462567174,511.342612662927,385.943603001434
"Fbxo41",112.14475933517,32.3135174368322,143.149368343531,51.5487058870644,28.0236356087387,160.580310615791,25.6858622493006,50.973233501428
"Fbxo42",169.412661444603,118.209165609778,184.008935220111,122.571751010805,103.638287169741,167.330872505914,145.630435968745,138.646378883709
"Fbxw9",128.234326830236,50.8065191397111,67.7768399128107,52.2737738214565,50.7013610585161,126.767214335584,30.5015179626844,66.4996110902283
"Fcgr1",6.08340512445715,28.9524076378623,7.6448547669245,36.4775900028692,4.72306102632596e-05,3.88438031289209,2534.71489778884,8.29128868311102e-05
"Fcho2",37.27430447,72.9390864427738,33.8284089295042,115.977644778307,53.1225342553712,52.3258922500072,158.987407586279,69.451560333615
