"gene_symbol","Interneurons_py","Oligodendrocytes_py","Medium.spiny.neurons_py","Endothelial.cells_py","Astrocytes_py","Excitatory.neurons_py","Microglia_py","OPCs_py"
"Cyc1",49.4565514125528,23.6719633356147,21.522722607749,29.3251260186871,32.5151647944005,27.0397679150464,56.4447371440124,29.5642251657609
"Cycs",49.3006498140911,29.4632271718998,19.6792737826955,46.8437109674857,25.042037412215,27.0869395039078,67.254556679447,21.978733473493
"Cyfip1",55.2493639978559,44.713308213207,36.3808609864766,39.3050453231763,54.2998424909657,58.0354887667424,590.981133247893,64.4671316011923
"D3Ertd751e",43.0908993717885,29.7315376323282,34.0915018577477,38.0868942968778,39.3627152839551,29.0104797113523,106.126037012425,33.9046584266689
"D430041D05Rik",46.663603400843,15.283143049041,48.5198763028397,13.7101754301798,5.26072154518736,73.1599136502171,29.6637976935215,15.9567919730667
"Dab1",99.9332228370898,14.6306190644104,113.904949799886,14.0993135495834,56.27777729,104.704542973563,21.0271138352864,47.595196218074
"Dbi",444.6185272928,3424.855887,231.520875600728,1419.0912270752,1651.36216876304,331.951944955712,1877.64129163441,3067.22363391098
"Dctn2",89.8875192274504,92.4748948465335,46.6531529478743,53.5308079508588,51.1748910125634,81.5185587422043,201.915554688617,90.3575004127428
"Ddx1",18.292822187245,14.6259891699121,11.2600149127811,8.26839718292721,6.20115744071944,14.1387027056001,27.4447847581019,13.0022912022886
"Ddx39b",17.2444957730488,10.6733724103687,11.7554297109929,9.75164299534785,5.56366320008963,14.9108154519021,53.3914153313463,16.2243196878936
"Ddx3x",71.0957136778329,59.1376698326701,42.1389336624583,119.562955334071,35.4221260668406,51.7986044705246,316.712817320397,50.9677427239545
"Dhx30",47.9718761698805,32.6494648102599,34.3323807626269,24.5157115637284,22.0706766142604,44.3824424880324,64.0415818034907,45.998732500531
"Disp2",69.2374664211582,5.47959716318247,12.6466206487769,6.68284572790116,3.685643351,40.9876742814271,18.0421661734551,22.381878347676
"Dlg1",20.985267456469,100.901169778166,36.6692918339311,30.2519478679141,20.638863811083,84.2656301452974,51.037497128232,30.7111367153719
"Dlg2",88.0672639404097,67.8611087289327,123.084560182187,20.4031846704475,5.59747271902299,101.634384378384,21.0570789640418,35.6764357742664
"Dlg3",33.2911597161657,13.5573333406556,25.7004510766829,13.3796249109703,9.57922812340847,31.0137611399247,32.5998887937545,30.2314671057259
"Dlg4",52.2666054865517,18.7553951889411,89.9031755988449,41.3424848415352,31.3036232509213,84.0063855232265,72.1121411353456,35.3386732819485
"Dlgap1",95.5224108020255,5.57270056287648,18.6445082840183,10.1587100349353,17.5420307305158,64.6813980356445,15.0585839833534,55.8177252503185
"Dlgap2",58.637329050138,3.48405173095875,54.0394865220411,5.25627233347298,1.82763838710544,61.5619124846634,7.91142261967152,5.31494318782781
"Dlgap3",42.640233167993,16.2894467768047,74.711214540731,21.8505911556421,9.80104846685655,65.8917607844464,43.8700074270788,14.1007326753279
"Dmrta1",0.000558557,156.950928806658,0.000455136,0.002427395,0.000971768,9.94324488786171e-05,0.001450996,557.583275183064
"Dnal1",77.74188403,60.6751079057206,67.27229175,29.6018722392056,43.575517642419,89.096102238621,136.30204303897,49.51898677
"Dnm1",153.99249110193,52.1491748616877,96.6391519277146,38.1430859765413,21.1079206154563,154.925226533519,123.066990907963,66.5704463174269
"Dnm2",53.0324608433775,68.3459152756194,32.5308755687019,37.5981951346707,29.8255091905205,40.8877453135195,237.479527694402,34.5805085880275
"Dok1",1.51736741688389,8.089947031244,0.683408372442859,27.5725672779489,17.6570408679369,0.92080449806993,550.140826450282,11.7256517425003
"Dok7",21.7534957063577,14.9449727175614,11.6988812679739,1.72903561612297,43.56057665,16.7139920532471,5.37363123421152,10.2703515669557
"Dpysl2",95.5211065975435,204.352471850525,52.6918551733343,65.9263878107863,53.629412450267,75.161619115115,198.193286547268,70.8171661890648
"Dpysl4",61.49643782477,5.04674270038136,25.7351566065153,5.51123687662283,9.32400593943873,39.0057242545404,13.7220085347383,34.3542623431199
"Dst",13.0935225921324,16.2592008470051,8.31432035790468,7.0473173345469,6.42808396864596,11.6874605528053,27.0950900835896,12.85301477
"Dtna",109.41150967634,141.381124776865,113.4580683555,43.6155069801218,599.033282179697,103.811758835503,45.3041567570368,120.067141614405
"Dynll2",61.4555561909453,47.8304769737585,29.518525893329,45.4434694083726,23.1331799177008,33.0706031742324,120.819331484046,54.2912883821454
"Dyrk1a",664.650227562586,575.98672490914,557.477642118986,403.191616678325,393.888563846581,733.569559945138,2150.9002464632,623.898758189873
"Dyrk3",24.9843791653695,7.20652874181047,8.97268905979366,8.257720897,28.6329002005344,71.833156351997,33.1468703703978,17.3303734755252
"Dyrk4",0.000284464,0.000153292,76.81148207,0.001236233,0.000494906,2.74878041235539,3338.9770175452,82.67047905
"Eef1a1",85.8685670342184,127.88027731258,54.2091109882967,228.675181873298,63.2747857933057,55.8818661227531,783.120347405199,86.8773873012481
"Eef1a2",180.838709673995,72.3029333457956,88.2245318998723,88.311132310918,44.1301542389592,131.406026463218,205.720707613191,65.0097541923563
"Efhd2",59.0057528893984,21.2555371676752,8.1172826058256,47.73557315,25.9207374203241,57.151442150767,389.323870345456,13.0200709435687
"Efnb3",4.14463658195844,44.95133789907,7.82896735778787,4.85238317878707,1.53539853514195,4.55435295838298,6.09177189259865,2.95934562284322
"Eif1b",93.6793284788212,34.856691571788,25.2594307276257,39.789054055873,26.3449802018393,57.1027966485626,135.5150665,61.99742917
