"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Trip12",150.664666902193,124.467469036611,114.514114660428,109.984637070936,74.9939178449146,147.145630821368,391.930323690684,146.536843373637
"Trmt1",78.1288507449024,34.5314477641844,45.945845074107,27.0495451377442,25.7717009967704,73.0715165838065,125.888408301795,44.598281382841
"Trmt10a",20.7442811356145,32.4086479706801,15.3854637610593,21.3940466105958,29.8477647631813,25.9717049680962,74.5416755328081,39.2351449521115
"Trp53bp2",6.66838754791655,69.3301449239337,4.9192057260677,22.8878181599977,65.2751186185778,7.100929664,70.6902766083439,16.3848173485061
"Trp53i11",665.717765314167,182.237108896285,272.550700009863,1566.71820539769,48.6251217692973,739.310220325054,829.3622282,62.2613200358647
"Trpm3",58.7491423793685,18.099893150352,74.7554681527918,196.168017825298,493.209947263199,97.6493415228655,33.9230345138052,85.5120460179711
"Trpm7",40.3129792357953,50.6040768935757,30.927322170172,28.0956808439135,24.9199984217569,38.3020597939336,128.126701712529,49.4935177868868
"Trpv2",44.6066324260481,5.09779050760421,14.2054691687942,44.7393881240361,2.91763026894868,58.8076861381895,165.20029611955,22.0693735068346
"Tsc1",116.106199607492,149.461605095651,91.1898392294747,46.2504802067961,44.6188908182613,120.625585367058,217.701675875531,73.0294617177733
"Tsc2",160.129345413074,98.1507864402867,141.520059880873,68.5085692806964,91.1033941999478,162.960465243891,198.550679549707,130.072448190865
"Tsc22d2",218.550344758036,152.34758838442,94.3210025467278,242.925189707847,106.599871164594,170.129542194094,693.16777488527,274.948592253427
"Tsc22d4",44.0976291478944,239.552848449331,19.4368385179754,43.2037931362937,237.12786584937,22.5720595668351,562.038114981422,149.28416887034
"Tsen54",97.04969303,49.5339108867428,68.0093278733525,59.9227167104564,66.0810771041626,114.139724195036,147.2676957,144.533090250377
"Tsga10",70.5392142401215,64.4958168741886,67.8632469969684,49.1497770957368,46.0494780293246,75.6649460968519,194.042897599909,54.3337083714842
"Tshz1",102.954786676238,136.170837671157,154.145550181999,218.319945402006,108.688913543535,162.299855411313,326.51974,233.97844995255
"Tsnax",170.550805598948,143.061754010277,246.228711949413,143.646349997903,82.3843052948341,199.499567849737,284.093206264064,142.540219203458
"Tspoap1",48.6827965284455,4.55337593349101,54.3579817874784,6.80867047272619,10.2204663828055,57.2096822942698,6.44556365994592,27.8649395425531
"Tspyl4",239.305701815159,137.646424758802,128.520601814396,132.016480164805,57.5788147232138,132.584908405031,239.931711011602,102.722523838596
"Tspyl5",79.9350795113628,43.0978046685837,63.7449474340188,41.3459610977705,22.9112037883316,77.0264654051643,38.6966220132625,40.2843180258439
"Tsr2",275.444788225949,202.936393911826,182.458213397288,188.293215236966,82.7068745058625,230.458898752207,525.168555607636,278.717972155543
"Tssc4",460.303321905713,441.493047404146,258.117334354812,367.666327537799,316.491495855227,411.54303802639,920.351304134537,488.891003910892
"Ttbk1",177.260356414621,122.53356556192,132.571453165211,41.3017473807938,50.3855575113502,199.188325418495,125.61829978233,113.695117965486
"Ttbk2",202.727310738519,143.097094679361,103.714117100776,112.140186651183,146.393730924109,125.639875400104,324.387486939069,132.507707208337
"Ttc28",183.542153629578,101.773172774918,9.7316254467856,296.986128588828,154.605212638196,55.962399530001,884.591595114961,349.414487082742
"Ttc3",179.032011625051,62.7184291645506,130.4600261432,79.9839811873786,33.7045833346363,148.002204175338,163.334327235742,83.8901555734189
"Ttc39a",341.123167125686,12.6365030429011,36.5921550140653,30.1435359499354,9.38627211242657,73.302479372327,0.00010819,0.000127198
"Ttc7b",153.887771971882,109.66105106628,145.462987318493,85.6150601906991,38.3911544646284,247.191729429108,227.003810026674,78.6701345679932
"Ttc9b",38.4942903875803,59.8384489985109,33.443130181268,65.9618841434173,30.4156193207775,77.8411565171417,95.969215234403,45.4163607052229
"Tti1",102.167806401414,76.7124512522299,44.9070153547591,65.2487846858597,65.0429418526956,71.3635568192294,427.486349075826,91.49374664
"Ttll7",78.827397035168,401.783467645963,61.0501807927988,31.9741123440511,11.8302822273163,64.10305501253,42.3679404735979,37.7075664057389
"Ttn",1213.18364373924,37.8086555650343,413.698702425501,1467.66900558374,222.383966642127,648.860419993379,167.670181070853,0.000687562
"Ttyh1",42.477722290593,35.7698491584489,113.037826574879,18.492398354724,272.003907454548,94.6576728412593,48.8976230813883,110.20546435728
"Ttyh3",159.43374877086,45.5959735604924,204.981010565746,70.2346124494742,625.290143007157,156.008291236068,394.83760761304,153.652871552941
"Tuba1b",83.3703811620661,61.6284721628036,20.7809484929012,95.8868147138174,34.7530885641342,47.5118718832338,196.484396976413,37.3405322799546
"Tuba4a",155.046345495848,147.975285973286,132.652186569005,96.200087720204,94.6985343130429,169.47478049083,373.350612477825,95.7587802359547
"Tubb2a",52.7075463276129,16.124095053924,11.9395289212901,15.752448772092,33.1261458789473,23.6343853215484,49.8594591289999,25.0379174167411
"Tubb3",215.611488582683,135.633097995061,103.626042918143,56.1609299194298,38.5378462811512,133.074089232175,182.153288761915,111.279118008088
"Tubb4a",26.2427773727748,296.146674591969,10.0306207806174,18.729144024891,12.5777493950589,23.7197714982529,40.2843251485284,33.4722550810705
"Tubb4b",99.098993798146,76.8993843952353,33.0505407035939,105.838982672785,70.13671644,78.6212085956115,166.240151706958,59.98575092
"Tubb5",50.625760186412,52.8286719781674,32.09441788,60.04773665,26.9196447987896,41.3627433982279,191.807638960914,54.4694433713283
"Tubgcp3",34.194437485001,23.9406422980742,23.2355039769907,25.9293251253988,13.641618802355,28.1515873011601,75.8831619376178,28.1972409409275
"Tufm",161.495144821029,127.447806548635,124.91643438045,159.941911537036,88.0642847222888,126.769306171607,324.237522461569,114.086194862822
"Tulp3",148.703099504053,130.336103299029,108.741974702175,93.17245391,219.602168850649,109.50991760623,127.2419611,120.294391651186
"Tusc1",587.340706361235,264.913895916206,79.3247239913641,801.991187018352,149.138263460277,223.141372067591,1399.62990806159,347.976753475585
"Tusc2",215.669336042295,178.377679949757,97.4914173900067,219.927020509484,149.130015159953,164.994553626807,575.51598403411,155.075437693359
"Tut1",287.852302499814,253.061125283412,286.513074747278,301.079247082198,174.95637344868,316.976578113557,859.619836,224.451330188054
