"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"5062",1.1934916124523e-258,0.254457202083151,0.734,0.471,2.5157609698882e-254,"Excitatory.neurons_5X","Zmynd11"
"5063",1.98740596204721e-258,0.256349534614998,0.725,0.469,4.18925302739931e-254,"Excitatory.neurons_5X","Nsf"
"5064",6.57229310107004e-258,0.261547937507885,0.721,0.474,1.38537366277455e-253,"Excitatory.neurons_5X","Cry2"
"5065",6.53315090800086e-253,0.251848209095818,0.653,0.407,1.3771228798975e-248,"Excitatory.neurons_5X","Arhgap20"
"5066",1.11609245858987e-251,0.263918748328673,0.905,0.658,2.35261129346159e-247,"Excitatory.neurons_5X","Phf20l1"
"5067",2.35523112124884e-251,0.253102660059209,0.558,0.336,4.96459168048043e-247,"Excitatory.neurons_5X","Adgrl2"
"5068",4.4660822248601e-250,0.252908094806767,0.738,0.484,9.4140547217826e-246,"Excitatory.neurons_5X","Bicd1"
"5069",3.7264383742842e-247,0.271824169282338,0.845,0.589,7.85495944915366e-243,"Excitatory.neurons_5X","Atp1a1"
"5070",1.13206629180974e-246,0.260058052116056,0.683,0.428,2.38628253650575e-242,"Excitatory.neurons_5X","Nlgn1"
"5071",2.63813516966336e-243,0.253176363733634,0.348,0.18,5.56092512413339e-239,"Excitatory.neurons_5X","Ntng1"
"5072",1.8479472919164e-241,0.250315933458391,0.77,0.512,3.89528809663059e-237,"Excitatory.neurons_5X","Eif4g3"
"5073",6.31095994268348e-239,0.277441310150425,0.868,0.597,1.33028724631825e-234,"Excitatory.neurons_5X","Chn1"
"5074",8.16428891643632e-239,0.260890573441345,0.651,0.422,1.72095046069561e-234,"Excitatory.neurons_5X","Dab1"
"5075",1.70003909400211e-238,0.255277100203264,0.736,0.461,3.58351240624704e-234,"Excitatory.neurons_5X","Ptpn5"
"5076",1.82218199783712e-238,0.250340528281145,0.742,0.489,3.84097743324086e-234,"Excitatory.neurons_5X","Dync1h1"
"5077",3.52215769500553e-237,0.269932466138575,0.912,0.656,7.42435620530216e-233,"Excitatory.neurons_5X","Syne1"
"5078",4.30565535164376e-237,0.259173590375211,0.766,0.512,9.07589091572987e-233,"Excitatory.neurons_5X","Syn2"
"5079",1.12443451685859e-235,0.259790333210534,0.732,0.476,2.37019551808623e-231,"Excitatory.neurons_5X","Mir124-2hg"
"5080",2.17795667747472e-233,0.272048721741053,0.811,0.555,4.59091488044895e-229,"Excitatory.neurons_5X","Ly6h"
"5081",1.26518373286993e-231,0.25170145232775,0.721,0.465,2.66688079051652e-227,"Excitatory.neurons_5X","Scn1a"
"5082",6.93723120695681e-231,0.259321135458093,0.786,0.524,1.46229896611443e-226,"Excitatory.neurons_5X","Adgrl3"
"5083",9.72414899369263e-225,0.250952395845389,0.71,0.438,2.04975336638047e-220,"Excitatory.neurons_5X","Camkv"
"5084",3.75159738304461e-224,0.265451302215007,0.89,0.632,7.90799212371973e-220,"Excitatory.neurons_5X","Atp2b2"
"5085",3.61360095703911e-223,0.252867050124916,0.784,0.512,7.61710945734275e-219,"Excitatory.neurons_5X","Zcchc18"
"5086",2.69669930956035e-219,0.265983672802625,0.922,0.632,5.68437247462226e-215,"Excitatory.neurons_5X","Phactr1"
"5087",4.33671797804479e-219,0.257421696040148,0.585,0.36,9.14136782592061e-215,"Excitatory.neurons_5X","Nfib"
"5088",4.85658159525116e-215,0.251169185431795,0.768,0.495,1.02371883446299e-210,"Excitatory.neurons_5X","Tmem191c"
"5089",4.34545890529883e-205,0.253255937636372,0.832,0.581,9.1597928264794e-201,"Excitatory.neurons_5X","Gpi1"
"5090",1.33419300754057e-204,0.250046705927614,0.66,0.442,2.81234544059477e-200,"Excitatory.neurons_5X","2900055J20Rik"
"5091",4.6757122920088e-189,0.25893251090258,0.924,0.668,9.85593394032534e-185,"Excitatory.neurons_5X","Dlg2"
"5092",4.49720011155564e-172,0.266099867756381,0.959,0.69,9.47964811514814e-168,"Excitatory.neurons_5X","Atp1a3"
"5093",4.11524835042661e-166,0.253432059568184,0.864,0.58,8.67453199786425e-162,"Excitatory.neurons_5X","Grm5"
"5094",0,1.38182005165419,0.942,0.162,0,"Medium.spiny.neurons_5X","Rgs9"
"5095",0,1.12307797271843,0.908,0.212,0,"Medium.spiny.neurons_5X","Adcy5"
"5096",0,1.11780673146916,0.99,0.556,0,"Medium.spiny.neurons_5X","Pde10a"
"5097",0,1.1085331776793,0.84,0.115,0,"Medium.spiny.neurons_5X","Rarb"
"5098",0,1.03603250851829,0.874,0.223,0,"Medium.spiny.neurons_5X","Ryr3"
"5099",0,1.02876023915638,0.888,0.239,0,"Medium.spiny.neurons_5X","Pde7b"
"5100",0,1.0201125156942,0.763,0.131,0,"Medium.spiny.neurons_5X","Gprin3"
"5101",0,0.982590114250411,0.812,0.18,0,"Medium.spiny.neurons_5X","Pde1b"
"5102",0,0.966955661465734,0.947,0.352,0,"Medium.spiny.neurons_5X","Meis2"
"5103",0,0.93619342385334,0.766,0.178,0,"Medium.spiny.neurons_5X","Gpr88"
"5104",0,0.899290846573055,0.918,0.407,0,"Medium.spiny.neurons_5X","Cacnb2"
"5105",0,0.899207695249102,0.954,0.444,0,"Medium.spiny.neurons_5X","Cacna2d3"
"5106",0,0.896532774837738,0.91,0.375,0,"Medium.spiny.neurons_5X","Dgkb"
"5107",0,0.896004874221088,0.719,0.136,0,"Medium.spiny.neurons_5X","Actn2"
"5108",0,0.889776290709863,0.742,0.142,0,"Medium.spiny.neurons_5X","Ppp1r1b"
"5109",0,0.869371545802007,0.658,0.108,0,"Medium.spiny.neurons_5X","Rasgrp2"
"5110",0,0.839454509484424,0.877,0.364,0,"Medium.spiny.neurons_5X","Foxp1"
"5111",0,0.827828830827828,0.655,0.123,0,"Medium.spiny.neurons_5X","Scn4b"
"5112",0,0.814358321629961,0.781,0.208,0,"Medium.spiny.neurons_5X","Gnal"
"5113",0,0.804239988537545,0.994,0.676,0,"Medium.spiny.neurons_5X","Phactr1"
"5114",0,0.803304240552835,0.734,0.191,0,"Medium.spiny.neurons_5X","Cpne5"
"5115",0,0.801829560637479,0.713,0.159,0,"Medium.spiny.neurons_5X","Adamts3"
"5116",0,0.795082248282839,0.906,0.433,0,"Medium.spiny.neurons_5X","Gm45159"
"5117",0,0.792464010283357,0.656,0.116,0,"Medium.spiny.neurons_5X","Sv2c"
"5118",0,0.789902814133355,0.806,0.296,0,"Medium.spiny.neurons_5X","Strn"
"5119",0,0.770808008069319,0.787,0.313,0,"Medium.spiny.neurons_5X","Ppp1r2"
"5120",0,0.763655441845943,0.645,0.108,0,"Medium.spiny.neurons_5X","Gng7"
"5121",0,0.751653223292644,0.579,0.086,0,"Medium.spiny.neurons_5X","Gm10754"
"5122",0,0.741140501647773,0.611,0.113,0,"Medium.spiny.neurons_5X","Unc13c"
"5123",0,0.740685628939649,0.803,0.304,0,"Medium.spiny.neurons_5X","Lmo7"
"5124",0,0.736665705180012,0.582,0.14,0,"Medium.spiny.neurons_5X","Foxp2"
"5125",0,0.734767787810792,0.865,0.412,0,"Medium.spiny.neurons_5X","Camk4"
"5126",0,0.733333578685569,0.669,0.154,0,"Medium.spiny.neurons_5X","Plppr1"
"5127",0,0.725403931175538,0.893,0.445,0,"Medium.spiny.neurons_5X","Osbpl8"
"5128",0,0.723661750185604,0.787,0.291,0,"Medium.spiny.neurons_5X","Caln1"
"5129",0,0.721426938856542,0.816,0.338,0,"Medium.spiny.neurons_5X","Spock3"
"5130",0,0.719320382686316,0.636,0.158,0,"Medium.spiny.neurons_5X","Tbc1d8"
"5131",0,0.717505598106145,0.969,0.543,0,"Medium.spiny.neurons_5X","Baiap2"
"5132",0,0.71421032672905,0.714,0.246,0,"Medium.spiny.neurons_5X","Kcna4"
"5133",0,0.712552390080956,0.721,0.245,0,"Medium.spiny.neurons_5X","Ric8b"
"5134",0,0.711919555542504,0.555,0.092,0,"Medium.spiny.neurons_5X","Strip2"
"5135",0,0.70165198452374,0.804,0.331,0,"Medium.spiny.neurons_5X","Sez6"
"5136",0,0.69957188092863,0.66,0.22,0,"Medium.spiny.neurons_5X","Ccdc88c"
"5137",0,0.693970118024371,0.714,0.214,0,"Medium.spiny.neurons_5X","Pard3"
"5138",0,0.692048974809925,0.902,0.427,0,"Medium.spiny.neurons_5X","Alcam"
"5139",0,0.690621895159275,0.71,0.195,0,"Medium.spiny.neurons_5X","Gad2"
"5140",0,0.690051672750424,0.753,0.251,0,"Medium.spiny.neurons_5X","Slc4a4"
"5141",0,0.687085138484614,0.726,0.266,0,"Medium.spiny.neurons_5X","Mctp1"
"5142",0,0.680292076351503,0.513,0.122,0,"Medium.spiny.neurons_5X","Tac1"
"5143",0,0.677339344801756,0.519,0.08,0,"Medium.spiny.neurons_5X","Dach1"
"5144",0,0.671311185371427,0.694,0.258,0,"Medium.spiny.neurons_5X","Pdzd2"
"5145",0,0.667639754022801,0.481,0.094,0,"Medium.spiny.neurons_5X","Drd1"
"5146",0,0.667028889632297,0.696,0.228,0,"Medium.spiny.neurons_5X","Inf2"
"5147",0,0.666371397350833,0.642,0.191,0,"Medium.spiny.neurons_5X","Kcnip2"
"5148",0,0.664160373074591,0.909,0.474,0,"Medium.spiny.neurons_5X","Camkv"
"5149",0,0.655559868431067,0.364,0.047,0,"Medium.spiny.neurons_5X","Adora2a"
"5150",0,0.653830571959268,0.796,0.365,0,"Medium.spiny.neurons_5X","C78859"
"5151",0,0.653383760937159,0.948,0.57,0,"Medium.spiny.neurons_5X","Elmod1"
"5152",0,0.651292859996311,0.779,0.332,0,"Medium.spiny.neurons_5X","Neto1"
"5153",0,0.650791074220292,0.906,0.499,0,"Medium.spiny.neurons_5X","Ptpn5"
"5154",0,0.648814755960388,0.504,0.084,0,"Medium.spiny.neurons_5X","Gm27243"
"5155",0,0.646471789148413,0.981,0.622,0,"Medium.spiny.neurons_5X","Grm5"
"5156",0,0.643889580000033,0.785,0.355,0,"Medium.spiny.neurons_5X","Rap1gap"
"5157",0,0.640083900794064,0.434,0.034,0,"Medium.spiny.neurons_5X","Mhrt"
"5158",0,0.638416018355236,0.479,0.052,0,"Medium.spiny.neurons_5X","Syndig1l"
"5159",0,0.631143527477434,0.964,0.569,0,"Medium.spiny.neurons_5X","9530059O14Rik"
"5160",0,0.630016658574345,0.882,0.424,0,"Medium.spiny.neurons_5X","Slit3"
"5161",0,0.625057608975495,0.804,0.373,0,"Medium.spiny.neurons_5X","Gabrg3"
"5162",0,0.617204053054288,0.639,0.204,0,"Medium.spiny.neurons_5X","Dcc"
"5163",0,0.616035717719527,0.613,0.187,0,"Medium.spiny.neurons_5X","Kcnab1"
"5164",0,0.615658901934701,0.867,0.461,0,"Medium.spiny.neurons_5X","Grik2"
"5165",0,0.613926013714305,0.945,0.577,0,"Medium.spiny.neurons_5X","Camk2b"
"5166",0,0.610381119460672,0.675,0.239,0,"Medium.spiny.neurons_5X","Prkar2b"
"5167",0,0.610324248753186,0.889,0.498,0,"Medium.spiny.neurons_5X","Ablim2"
"5168",0,0.607865887369528,0.977,0.631,0,"Medium.spiny.neurons_5X","Lrrc7"
"5169",0,0.60709589852047,0.788,0.356,0,"Medium.spiny.neurons_5X","Ngef"
"5170",0,0.607089431255199,0.904,0.515,0,"Medium.spiny.neurons_5X","Rbfox1"
"5171",0,0.602634092023483,0.784,0.345,0,"Medium.spiny.neurons_5X","2010300C02Rik"
"5172",0,0.602422529542183,0.691,0.265,0,"Medium.spiny.neurons_5X","Tmem158"
"5173",0,0.591952543332811,0.681,0.283,0,"Medium.spiny.neurons_5X","Epb41"
"5174",0,0.588156445752636,0.632,0.224,0,"Medium.spiny.neurons_5X","Thsd7a"
"5175",0,0.587769243416993,0.641,0.249,0,"Medium.spiny.neurons_5X","Lrrk2"
"5176",0,0.586765064663892,0.73,0.341,0,"Medium.spiny.neurons_5X","Pde2a"
"5177",0,0.585862162402312,0.58,0.163,0,"Medium.spiny.neurons_5X","Abat"
"5178",0,0.584131310524595,0.952,0.579,0,"Medium.spiny.neurons_5X","Trank1"
"5179",0,0.583130509692518,0.662,0.261,0,"Medium.spiny.neurons_5X","Galnt13"
"5180",0,0.582251220412531,0.821,0.421,0,"Medium.spiny.neurons_5X","Jakmip1"
"5181",0,0.581039325243369,0.868,0.464,0,"Medium.spiny.neurons_5X","Stox2"
"5182",0,0.580188220188655,0.574,0.168,0,"Medium.spiny.neurons_5X","Bcr"
"5183",0,0.573821232571911,0.549,0.183,0,"Medium.spiny.neurons_5X","Gucy1a1"
"5184",0,0.572957353993833,0.638,0.209,0,"Medium.spiny.neurons_5X","Tmem91"
"5185",0,0.57056896499679,0.628,0.218,0,"Medium.spiny.neurons_5X","Fras1"
"5186",0,0.568417205522845,0.6,0.212,0,"Medium.spiny.neurons_5X","Slc24a4"
"5187",0,0.563737391286066,0.875,0.51,0,"Medium.spiny.neurons_5X","Adam23"
"5188",0,0.559498105589443,0.672,0.223,0,"Medium.spiny.neurons_5X","Gad1"
"5189",0,0.555472120881675,0.557,0.165,0,"Medium.spiny.neurons_5X","Bcl11b"
"5190",0,0.551108912353132,0.435,0.073,0,"Medium.spiny.neurons_5X","Htr1b"
"5191",0,0.551048666444832,0.405,0.044,0,"Medium.spiny.neurons_5X","Prkch"
"5192",0,0.549195463697068,0.957,0.617,0,"Medium.spiny.neurons_5X","Plcb1"
"5193",0,0.54684865491481,0.528,0.155,0,"Medium.spiny.neurons_5X","Akap5"
"5194",0,0.543441548356492,0.96,0.644,0,"Medium.spiny.neurons_5X","Ndrg4"
"5195",0,0.540462192695458,0.626,0.192,0,"Medium.spiny.neurons_5X","Slc32a1"
"5196",0,0.533419380552688,0.562,0.193,0,"Medium.spiny.neurons_5X","Clip4"
"5197",0,0.529192768289612,0.553,0.192,0,"Medium.spiny.neurons_5X","Sh2d5"
"5198",0,0.525915193794311,0.961,0.628,0,"Medium.spiny.neurons_5X","C230004F18Rik"
"5199",0,0.523595905578328,0.958,0.621,0,"Medium.spiny.neurons_5X","Myt1l"
"5200",0,0.500590381882648,0.459,0.124,0,"Medium.spiny.neurons_5X","Htr2c"
"5201",0,0.500036344672032,0.423,0.113,0,"Medium.spiny.neurons_5X","Ryr1"
"5202",0,0.499797223781278,0.961,0.692,0,"Medium.spiny.neurons_5X","Ppp3ca"
"5203",0,0.498789154244563,0.436,0.103,0,"Medium.spiny.neurons_5X","Arhgap6"
"5204",0,0.492186440552095,0.421,0.086,0,"Medium.spiny.neurons_5X","Syt6"
"5205",0,0.490932525687503,0.45,0.118,0,"Medium.spiny.neurons_5X","Fam184b"
"5206",0,0.483175859285886,0.335,0.027,0,"Medium.spiny.neurons_5X","Sh3rf2"
"5207",0,0.482840090061406,0.479,0.145,0,"Medium.spiny.neurons_5X","Arhgap10"
"5208",0,0.478306732016786,0.998,0.764,0,"Medium.spiny.neurons_5X","Celf2"
"5209",0,0.468746265325146,0.34,0.071,0,"Medium.spiny.neurons_5X","Onecut2"
"5210",0,0.466419081730748,0.339,0.036,0,"Medium.spiny.neurons_5X","Ccdc187"
"5211",0,0.460209712698279,0.34,0.059,0,"Medium.spiny.neurons_5X","Oprk1"
"5212",0,0.460002686427231,0.438,0.112,0,"Medium.spiny.neurons_5X","Pbx3"
"5213",0,0.459717368621021,0.402,0.086,0,"Medium.spiny.neurons_5X","Foxo1"
"5214",0,0.452591993557524,0.402,0.095,0,"Medium.spiny.neurons_5X","Gm20696"
"5215",0,0.450632697304694,0.372,0.072,0,"Medium.spiny.neurons_5X","Stk26"
"5216",0,0.433270546809246,0.991,0.811,0,"Medium.spiny.neurons_5X","Atp2b1"
"5217",0,0.403169015505224,0.362,0.077,0,"Medium.spiny.neurons_5X","Tgfa"
"5218",0,0.396000844991315,0.308,0.04,0,"Medium.spiny.neurons_5X","Stk32a"
"5219",0,0.393846089049997,0.243,0.025,0,"Medium.spiny.neurons_5X","Drd2"
"5220",0,0.392249719866109,0.255,0.038,0,"Medium.spiny.neurons_5X","Gpr6"
"5221",0,0.386756370684181,0.33,0.071,0,"Medium.spiny.neurons_5X","Necab2"
"5222",0,0.376347507306004,0.272,0.035,0,"Medium.spiny.neurons_5X","Rxrg"
"5223",0,0.374668215240322,0.321,0.066,0,"Medium.spiny.neurons_5X","Doc2b"
"5224",0,0.366328964117295,0.242,0.016,0,"Medium.spiny.neurons_5X","Gm8239"
"5225",0,0.348929821753285,0.263,0.031,0,"Medium.spiny.neurons_5X","Ano2"
"5226",0,0.348039555360325,0.26,0.043,0,"Medium.spiny.neurons_5X","Mme"
"5227",0,0.33823988970415,0.242,0.026,0,"Medium.spiny.neurons_5X","Nexn"
"5228",0,0.333811142851104,0.26,0.045,0,"Medium.spiny.neurons_5X","Rasd2"
"5229",0,0.327763112321975,0.253,0.037,0,"Medium.spiny.neurons_5X","D430036J16Rik"
"5230",0,0.323316617876535,0.22,0.032,0,"Medium.spiny.neurons_5X","Pdyn"
"5231",0,0.307963710210092,0.229,0.027,0,"Medium.spiny.neurons_5X","Lrrc10b"
"5232",0,0.287286196127803,0.208,0.027,0,"Medium.spiny.neurons_5X","Slc35d3"
"5233",0,0.278416791422438,0.215,0.031,0,"Medium.spiny.neurons_5X","Rem2"
"5234",0,0.278363187902134,0.214,0.032,0,"Medium.spiny.neurons_5X","Gm42722"
"5235",0,0.275638835615458,0.199,0.021,0,"Medium.spiny.neurons_5X","Six3"
"5236",3.00276987308465e-307,0.573874096424088,0.743,0.332,6.32953861547514e-303,"Medium.spiny.neurons_5X","Ptk2b"
"5237",6.27208641366915e-305,0.32729795584297,0.264,0.048,1.32209309513732e-300,"Medium.spiny.neurons_5X","Mei4"
"5238",3.19583668915097e-304,0.521748365763268,0.542,0.18,6.73650415706133e-300,"Medium.spiny.neurons_5X","Kcnh4"
"5239",1.31770130522151e-303,0.560260459693285,0.702,0.291,2.77758258127643e-299,"Medium.spiny.neurons_5X","Gabrd"
"5240",1.36889178819784e-301,0.545773731524444,0.465,0.134,2.88548700034223e-297,"Medium.spiny.neurons_5X","Reln"
"5241",2.94086579468427e-301,0.5407075214814,0.591,0.215,6.19905100861498e-297,"Medium.spiny.neurons_5X","Robo1"
"5242",1.25587130930063e-300,0.579214474740236,0.73,0.329,2.64725113287479e-296,"Medium.spiny.neurons_5X","Cyld"
"5243",3.3209005609995e-300,0.56379573625569,0.887,0.515,7.00012629253084e-296,"Medium.spiny.neurons_5X","Itpr1"
"5244",3.0698916530026e-295,0.525850059855092,0.602,0.226,6.47102461536418e-291,"Medium.spiny.neurons_5X","Xkr6"
"5245",5.07360222572259e-295,0.40408508131256,0.362,0.089,1.06946461316006e-290,"Medium.spiny.neurons_5X","Gm38413"
"5246",6.30947030957181e-295,0.271349268286581,0.206,0.031,1.32997324655464e-290,"Medium.spiny.neurons_5X","Dchs2"
"5247",1.01337778062193e-294,0.574070219517424,0.702,0.321,2.13609902377297e-290,"Medium.spiny.neurons_5X","Nup93"
"5248",1.19195756416738e-293,0.542347694032933,0.64,0.262,2.51252734950843e-289,"Medium.spiny.neurons_5X","Gnb5"
"5249",2.29960783884706e-291,0.559063684445047,0.834,0.465,4.84734336350572e-287,"Medium.spiny.neurons_5X","Nedd4l"
"5250",1.92143750121483e-290,0.348953562112033,0.271,0.052,4.05019810881073e-286,"Medium.spiny.neurons_5X","Car12"
"5251",2.60790136022541e-288,0.520763904347715,0.587,0.218,5.49719527721913e-284,"Medium.spiny.neurons_5X","Sgk3"
"5252",3.74283815599753e-288,0.548492875319657,0.849,0.465,7.88952854902718e-284,"Medium.spiny.neurons_5X","Plekha5"
"5253",8.58119210372552e-288,0.39157181008785,0.353,0.085,1.8088294835443e-283,"Medium.spiny.neurons_5X","Lingo3"
"5254",2.40981304165503e-286,0.556011629287801,0.713,0.329,5.07964491050463e-282,"Medium.spiny.neurons_5X","Clvs1"
"5255",1.90740196058502e-282,0.559563489039956,0.729,0.342,4.02061259271716e-278,"Medium.spiny.neurons_5X","St8sia3"
"5256",2.09043751665994e-282,0.502892413782445,0.55,0.199,4.40643324136748e-278,"Medium.spiny.neurons_5X","Smpd3"
"5257",4.46815899451798e-282,0.50898537701807,0.607,0.236,9.41843234454444e-278,"Medium.spiny.neurons_5X","Fam110b"
"5258",3.16940960293655e-281,0.341162033289325,0.286,0.059,6.68079850202995e-277,"Medium.spiny.neurons_5X","Mpp7"
"5259",3.98690373097319e-281,0.481321301205527,0.491,0.165,8.40399437451838e-277,"Medium.spiny.neurons_5X","Kif17"
"5260",8.31404441897878e-281,0.439477525978914,0.379,0.099,1.75251742307654e-276,"Medium.spiny.neurons_5X","Gpr83"
"5261",1.37362181107896e-280,0.549990586476938,0.908,0.517,2.89545741557334e-276,"Medium.spiny.neurons_5X","Nebl"
"5262",1.08828316786053e-279,0.54197422397609,0.884,0.492,2.29399208953321e-275,"Medium.spiny.neurons_5X","Dpp6"
"5263",9.83225986409402e-279,0.546268112278607,0.892,0.512,2.07254205675238e-274,"Medium.spiny.neurons_5X","Grm7"
"5264",1.15272802075998e-275,0.549402114454559,0.874,0.5,2.42983539495995e-271,"Medium.spiny.neurons_5X","Fnbp1l"
"5265",2.33702834410573e-275,0.466197490236068,0.475,0.155,4.92622204654047e-271,"Medium.spiny.neurons_5X","Lzts3"
"5266",5.99630669982753e-275,0.553287177998645,0.767,0.374,1.26396148925664e-270,"Medium.spiny.neurons_5X","Mpped2"
"5267",1.53020064226408e-272,0.543919049346414,0.843,0.469,3.22550993382845e-268,"Medium.spiny.neurons_5X","Sorbs1"
"5268",2.35845625552318e-271,0.535512885462276,0.916,0.529,4.97138994101731e-267,"Medium.spiny.neurons_5X","Gria1"
"5269",1.89000020542754e-270,0.547226376248714,0.697,0.322,3.98393143302071e-266,"Medium.spiny.neurons_5X","Tomm70a"
"5270",5.91504188445126e-270,0.545272426625725,0.828,0.467,1.24683167882348e-265,"Medium.spiny.neurons_5X","Ppp1r9a"
"5271",1.22199109794082e-266,0.53984983229793,0.677,0.309,2.57583503534946e-262,"Medium.spiny.neurons_5X","Rnf150"
"5272",1.74519914322035e-266,0.438115386610078,0.428,0.129,3.67870527399417e-262,"Medium.spiny.neurons_5X","Cacna1h"
"5273",7.11853903849662e-266,0.534373054818235,0.785,0.412,1.5005168439247e-261,"Medium.spiny.neurons_5X","Dtnb"
"5274",2.97177856359557e-263,0.345713433690348,0.302,0.069,6.2642120342031e-259,"Medium.spiny.neurons_5X","Filip1"
"5275",6.25201220829024e-260,0.510882496617441,0.857,0.502,1.3178616533855e-255,"Medium.spiny.neurons_5X","Arhgef9"
"5276",2.63168600349415e-258,0.482361571196315,0.549,0.206,5.54733092676531e-254,"Medium.spiny.neurons_5X","S100pbp"
"5277",1.36047466436217e-257,0.52664668175409,0.852,0.493,2.86774454500903e-253,"Medium.spiny.neurons_5X","Gabra4"
"5278",4.53530359237174e-257,0.34400134837806,0.313,0.072,9.5599664423604e-253,"Medium.spiny.neurons_5X","Pcp4l1"
"5279",9.69185726467676e-254,0.390050303255353,0.336,0.087,2.04294659282121e-249,"Medium.spiny.neurons_5X","Traip"
"5280",6.74456337747048e-253,0.309447799545022,0.242,0.047,1.421686514337e-248,"Medium.spiny.neurons_5X","Slco5a1"
"5281",1.81027084388592e-251,0.354968569947845,0.317,0.078,3.81586991182713e-247,"Medium.spiny.neurons_5X","Grm4"
"5282",1.30916264040714e-250,0.491022040932397,0.598,0.252,2.7595839297142e-246,"Medium.spiny.neurons_5X","Wdr17"
"5283",3.02617714037765e-250,0.483072655261598,0.413,0.125,6.37887879420204e-246,"Medium.spiny.neurons_5X","Wfs1"
"5284",7.41859873017185e-250,0.513975952334269,0.765,0.392,1.56376642633292e-245,"Medium.spiny.neurons_5X","Cdk17"
"5285",3.28181001960855e-249,0.437987936531902,0.465,0.157,6.91772734033287e-245,"Medium.spiny.neurons_5X","Kctd1"
"5286",3.89515956241081e-249,0.473774730504188,0.517,0.186,8.21060684160576e-245,"Medium.spiny.neurons_5X","Myo1b"
"5287",4.89022650676666e-247,0.541569817245567,0.662,0.294,1.03081084536134e-242,"Medium.spiny.neurons_5X","Cdh8"
"5288",6.08588579561595e-247,0.375533484006541,0.354,0.096,1.28284386685789e-242,"Medium.spiny.neurons_5X","Kcnn3"
"5289",6.45151145133389e-243,0.314172288131186,0.229,0.044,1.35991409882667e-238,"Medium.spiny.neurons_5X","Htr4"
"5290",1.10984640356177e-242,0.430973753722278,0.965,0.695,2.33944523406785e-238,"Medium.spiny.neurons_5X","Syne1"
"5291",1.21829899220705e-242,0.532532866573682,0.758,0.38,2.56805244567325e-238,"Medium.spiny.neurons_5X","Cntnap2"
"5292",2.19190167805468e-242,0.517342168799179,0.73,0.343,4.62030954717145e-238,"Medium.spiny.neurons_5X","Grid2"
"5293",2.04360271602814e-241,0.404450956008629,0.39,0.117,4.30771016511571e-237,"Medium.spiny.neurons_5X","Chst15"
"5294",2.44438654744389e-241,0.351664303851803,0.298,0.068,5.15252240335698e-237,"Medium.spiny.neurons_5X","Pde1c"
"5295",8.56470758489401e-240,0.316034330967028,0.282,0.065,1.80535471181981e-235,"Medium.spiny.neurons_5X","Chmp1b"
"5296",6.69344361259693e-239,0.536092470357482,0.79,0.422,1.41091097909931e-234,"Medium.spiny.neurons_5X","Slc2a13"
"5297",1.99455093806757e-236,0.327350094079063,0.301,0.072,4.20431392235263e-232,"Medium.spiny.neurons_5X","Srgap1"
"5298",7.60186663688523e-235,0.50861632021522,0.884,0.514,1.60239746838904e-230,"Medium.spiny.neurons_5X","Cacna1e"
"5299",7.42082532444384e-234,0.496032048403008,0.647,0.292,1.56423577013952e-229,"Medium.spiny.neurons_5X","Wscd2"
"5300",4.04775557841084e-233,0.504442437410209,0.835,0.475,8.5322639837322e-229,"Medium.spiny.neurons_5X","Gpr158"
"5301",6.53584457247561e-233,0.46118257483588,0.569,0.232,1.37769067743213e-228,"Medium.spiny.neurons_5X","Arel1"
"5302",3.41037915375424e-230,0.285921775343923,0.233,0.048,7.18873821819856e-226,"Medium.spiny.neurons_5X","Gipc2"
"5303",5.52216548005852e-230,0.498880984821445,0.795,0.434,1.16401726154154e-225,"Medium.spiny.neurons_5X","B230334C09Rik"
"5304",2.34174820113085e-228,0.506593948816648,0.704,0.346,4.93617103316371e-224,"Medium.spiny.neurons_5X","Ivns1abp"
"5305",2.74178685644439e-228,0.281163248173853,0.223,0.043,5.77941251469912e-224,"Medium.spiny.neurons_5X","Gulp1"
"5306",1.39765106989564e-226,0.302086524007155,0.258,0.055,2.94610869023301e-222,"Medium.spiny.neurons_5X","Gli3"
"5307",3.86880654320294e-226,0.503300705074867,0.694,0.34,8.15505731241749e-222,"Medium.spiny.neurons_5X","Actn1"
"5308",5.29207958673754e-226,0.479337907015088,0.835,0.489,1.11551745608841e-221,"Medium.spiny.neurons_5X","Unc79"
"5309",5.37475975077104e-226,0.48102613882478,0.859,0.527,1.13294560786503e-221,"Medium.spiny.neurons_5X","Slc6a6"
"5310",7.79388027182649e-226,0.504378794853633,0.558,0.222,1.64287202249831e-221,"Medium.spiny.neurons_5X","Kcnk2"
"5311",2.39221729013213e-225,0.356374420872337,0.332,0.089,5.04255482586951e-221,"Medium.spiny.neurons_5X","Rgs20"
"5312",1.77188807256554e-224,0.438465205152486,0.477,0.166,3.7349628681609e-220,"Medium.spiny.neurons_5X","Utrn"
"5313",1.89082225797061e-224,0.496563761251599,0.743,0.392,3.98566423757624e-220,"Medium.spiny.neurons_5X","Cacna1c"
"5314",1.94313281826434e-224,0.44077625160382,0.488,0.183,4.09592966761941e-220,"Medium.spiny.neurons_5X","Tiam2"
"5315",1.11894242623448e-223,0.501816876922819,0.616,0.274,2.35861874025967e-219,"Medium.spiny.neurons_5X","Hpca"
